object_id,mjd,mag,mag_err,UL,filter,System,detected
2018gft,58460.816406,18.2966,0.0807,False,i,AB,1
2018gft,58460.820312,18.2811,0.0792,False,i,AB,1
2018gft,58462.31411,18.1199,0.0402,False,cyan,AB,1
2018gft,58463.26663,18.2926,0.0816,False,orange,AB,1
2018gft,58463.83,18.21,0.08,False,r,AB,1
2018gft,58463.83,18.23,0.05,False,g,AB,1
2018gft,58463.83,18.39,0.1,False,z,AB,1
2018gft,58463.83,18.4,0.07,False,i,AB,1
2018gft,58464.290447,18.3549,0.1339,False,orange,AB,1
2018gft,58465.256701,18.2264,0.0586,False,orange,AB,1
2018gft,58467.268903,18.2863,0.1017,False,orange,AB,1
2018gft,58469.15,18.51,0.06,False,g,AB,1
2018gft,58469.269765,18.3678,0.0924,False,orange,AB,1
2018gft,58470.828125,18.4561,0.2275,False,r,AB,1
2018gft,58470.832031,18.2865,0.2425,False,i,AB,1
2018gft,58470.832031,18.3119,0.2945,False,i,AB,1
2018gft,58471.263204,18.3715,0.1084,False,orange,AB,1
2018gft,58472.11,18.41,0.05,False,r,AB,1
2018gft,58473.259954,18.4172,0.1198,False,orange,AB,1
2018gft,58474.317778,18.5429,0.1118,False,orange,AB,1
2018gft,58475.237951,18.4352,0.1332,False,orange,AB,1
2018gft,58476.293935,18.3399,0.167,False,orange,AB,1
2018gft,58480.46875,18.6126,0.0624,False,g,AB,1
2018gft,58480.472656,18.3849,0.0576,False,r,AB,1
2018gft,58480.472656,18.6175,0.0578,False,g,AB,1
2018gft,58480.476562,18.4429,0.0605,False,r,AB,1
2018gft,58480.476562,18.5426,0.0684,False,i,AB,1
2018gft,58480.480468,18.5357,0.0719,False,i,AB,1
2018gft,58485.258621,18.6351,0.0747,False,cyan,AB,1
2018gft,58485.81,18.45,0.06,False,r,AB,1
2018gft,58485.81,18.61,0.08,False,i,AB,1
2018gft,58485.82,18.67,0.07,False,z,AB,1
2018gft,58487.230793,18.6079,0.1042,False,orange,AB,1
2018gft,58488.273197,18.6585,0.1322,False,orange,AB,1
2018gft,58489.253295,18.777,0.0957,False,cyan,AB,1
2018gft,58490.265955,18.6912,0.0834,False,cyan,AB,1
2018gft,58491.804687,18.8638,0.0522,False,g,AB,1
2018gft,58491.808593,18.5234,0.0559,False,r,AB,1
2018gft,58491.808593,18.8656,0.0606,False,g,AB,1
2018gft,58491.8125,18.5645,0.0713,False,r,AB,1
2018gft,58491.8125,18.6407,0.1027,False,i,AB,1
2018gft,58491.816406,18.7749,0.102,False,i,AB,1
2018gft,58496.82,18.73,0.09,False,i,AB,1
2018gft,58496.82,18.6,0.09,False,r,AB,1
2018gft,58496.82,19.09,0.13,False,g,AB,1
2018gft,58496.82,18.87,0.12,False,z,AB,1
2018gft,58497.042968,19.1427,0.0885,False,g,AB,1
2018gft,58497.046875,18.9688,0.0793,False,g,AB,1
2018gft,58497.050781,18.677,0.0992,False,r,AB,1
2018gft,58497.050781,18.7433,0.0813,False,r,AB,1
2018gft,58497.054687,18.5128,0.1796,False,i,AB,1
2018gft,58497.054687,18.7605,0.1086,False,i,AB,1
2018gft,58497.223743,18.625,0.1248,False,orange,AB,1
2018gft,58499.220615,18.9132,0.1853,False,orange,AB,1
2018gft,58500.253648,18.5286,0.2699,False,orange,AB,1
2018gft,58501.223801,18.5889,0.1626,False,orange,AB,1
2018gft,58625.609166,19.5952,,True,orange,AB,0
2018gft,58649.540257,19.7748,,True,orange,AB,0
2018gft,58650.594457,19.6962,,True,orange,AB,0
2018gft,58660.553369,20.0189,,True,orange,AB,0
2018gft,58666.536099,20.3908,,True,cyan,AB,0
2018gft,58689.611076,19.9862,,True,orange,AB,0
2018gft,58691.09,22.05,0.22,False,r,AB,1
2018gft,58691.595862,20.0606,,True,orange,AB,0
2018gft,58694.463668,20.4225,,True,cyan,AB,0
2018gft,58699.40625,22.346,0.0706,False,r,AB,1
2018gft,58699.40625,23.0664,0.1795,False,g,AB,1
2018gft,58699.410156,22.284,0.186,False,z,AB,1
2018gft,58699.410156,22.4555,0.0799,False,i,AB,1
2018gkz,58205.152343,18.5063,,True,g,AB,0
2018gkz,58217.160156,19.7435,,True,r,AB,0
2018gkz,58223.164062,20.1396,,True,r,AB,0
2018gkz,58223.183593,20.7475,,True,r,AB,0
2018gkz,58227.1875,19.1563,,True,g,AB,0
2018gkz,58232.152343,18.7364,,True,g,AB,0
2018gkz,58238.164062,19.4449,,True,g,AB,0
2018gkz,58249.15625,18.8779,,True,r,AB,0
2018gkz,58263.167968,20.2395,,True,r,AB,0
2018gkz,58369.496093,18.4207,0.1651,False,g,AB,1
2018gkz,58372.515625,18.5735,0.0822,False,r,AB,1
2018gkz,58375.46875,18.5334,0.1313,False,g,AB,1
2018gkz,58378.496093,18.5806,0.1254,False,g,AB,1
2018gkz,58378.507812,18.581,0.0501,False,r,AB,1
2018gkz,58379.46,18.34,0.07,False,r,AB,1
2018gkz,58379.47,18.3,0.05,False,r,AB,1
2018gkz,58379.47,18.32,0.05,False,r,AB,1
2018gkz,58379.47,18.32,0.05,False,r,AB,1
2018gkz,58379.47,18.33,0.06,False,r,AB,1
2018gkz,58379.47,18.43,0.14,False,r,AB,1
2018gkz,58379.48,18.36,0.05,False,r,AB,1
2018gkz,58379.48,18.27,0.05,False,r,AB,1
2018gkz,58379.48,18.39,0.09,False,r,AB,1
2018gkz,58379.48,18.41,0.08,False,r,AB,1
2018gkz,58379.48,18.35,0.07,False,r,AB,1
2018gkz,58379.49,18.33,0.05,False,r,AB,1
2018gkz,58379.49,18.33,0.06,False,r,AB,1
2018gkz,58379.49,18.39,0.04,False,r,AB,1
2018gkz,58379.49,18.43,0.09,False,r,AB,1
2018gkz,58379.5,18.35,0.1,False,r,AB,1
2018gkz,58379.5,18.39,0.04,False,r,AB,1
2018gkz,58379.5,18.28,0.13,False,r,AB,1
2018gkz,58379.5,18.34,0.09,False,r,AB,1
2018gkz,58379.51,18.38,0.05,False,r,AB,1
2018gkz,58380.46,18.4,0.12,False,r,AB,1
2018gkz,58382.48,18.39,0.09,False,r,AB,1
2018gkz,58382.51,18.44,0.04,False,r,AB,1
2018gkz,58382.51,18.62,0.18,False,g,AB,1
2018gkz,58383.457031,18.6231,0.08,False,g,AB,1
2018gkz,58383.5,18.39,0.04,False,r,AB,1
2018gkz,58383.5,18.42,0.04,False,i,AB,1
2018gkz,58383.5,18.65,0.21,False,g,AB,1
2018gkz,58383.51,19.57,0.18,False,u,AB,1
2018gkz,58384.21,18.4,0.08,False,r,AB,1
2018gkz,58384.21,18.45,0.09,False,i,AB,1
2018gkz,58384.21,18.55,0.09,False,g,AB,1
2018gkz,58384.457031,18.5347,0.1545,False,g,AB,1
2018gkz,58384.457031,18.9007,0.1333,False,g,AB,1
2018gkz,58384.48,18.62,0.22,False,g,AB,1
2018gkz,58384.49,19.99,,True,u,AB,0
2018gkz,58384.51,18.42,0.04,False,r,AB,1
2018gkz,58384.51,18.44,0.07,False,i,AB,1
2018gkz,58384.51,18.61,0.23,False,g,AB,1
2018gkz,58384.52,19.66,0.11,False,u,AB,1
2018gkz,58384.52,18.39,0.08,False,r,AB,1
2018gkz,58384.52,18.64,0.23,False,g,AB,1
2018gkz,58384.53,19.68,0.12,False,u,AB,1
2018gkz,58386.19,18.29,0.12,False,r,AB,1
2018gkz,58386.19,18.51,0.18,False,g,AB,1
2018gkz,58386.19,18.73,0.18,False,i,AB,1
2018gkz,58386.19,18.84,0.25,False,z,AB,1
2018gkz,58386.445312,18.4914,0.0631,False,r,AB,1
2018gkz,58392.26,18.57,0.09,False,g,AB,1
2018gkz,58392.26,18.58,0.11,False,z,AB,1
2018gkz,58392.26,18.39,0.08,False,r,AB,1
2018gkz,58392.26,18.48,0.1,False,i,AB,1
2018gkz,58413.4,18.44,0.06,False,r,AB,1
2018gkz,58413.4,18.51,0.22,False,i,AB,1
2018gkz,58413.4,18.83,0.18,False,g,AB,1
2018gkz,58414.4,18.94,0.18,False,g,AB,1
2018gkz,58414.41,18.4,0.11,False,i,AB,1
2018gkz,58414.42,18.79,,True,i,AB,0
2018gkz,58415.26,18.53,0.07,False,r,AB,1
2018gkz,58415.26,18.56,0.08,False,i,AB,1
2018gkz,58415.26,18.68,0.1,False,z,AB,1
2018gkz,58415.26,18.82,0.11,False,g,AB,1
2018gkz,58423.519531,18.7759,0.0467,False,r,AB,1
2018gkz,58424.25,18.6,0.07,False,r,AB,1
2018gkz,58424.25,18.6,0.11,False,z,AB,1
2018gkz,58424.25,18.66,0.07,False,i,AB,1
2018gkz,58424.25,19.08,0.07,False,g,AB,1
2018gkz,58424.492187,18.7353,0.0388,False,r,AB,1
2018gkz,58426.433593,18.6895,0.0611,False,r,AB,1
2018gkz,58428.488281,18.7368,0.0238,False,r,AB,1
2018gkz,58429.390625,18.8088,0.0595,False,r,AB,1
2018gkz,58429.453125,19.1149,0.1374,False,g,AB,1
2018gkz,58429.507812,18.7243,0.0609,False,r,AB,1
2018gkz,58430.371093,19.3769,0.1351,False,g,AB,1
2018gkz,58430.375,19.1799,0.1222,False,g,AB,1
2018gkz,58432.386718,18.6893,0.0857,False,r,AB,1
2018gkz,58432.507812,18.8061,0.0604,False,r,AB,1
2018gkz,58435.519531,18.7728,0.0656,False,r,AB,1
2018gkz,58438.2,18.79,0.07,False,i,AB,1
2018gkz,58438.2,18.83,0.07,False,r,AB,1
2018gkz,58438.2,18.97,0.18,False,z,AB,1
2018gkz,58438.2,19.38,0.08,False,g,AB,1
2018gkz,58438.425781,19.3225,0.1368,False,g,AB,1
2018gkz,58441.4375,18.9225,0.051,False,r,AB,1
2018gkz,58442.34375,18.6814,0.1178,False,r,AB,1
2018gkz,58443.328125,19.7494,0.1224,False,g,AB,1
2018gkz,58447.417968,18.8609,0.0581,False,r,AB,1
2018gkz,58450.394531,19.0169,0.0788,False,r,AB,1
2018gkz,58455.496093,18.9411,0.0584,False,r,AB,1
2018gkz,58458.05,19.05,0.08,False,r,AB,1
2018gkz,58458.05,19.1,0.09,False,i,AB,1
2018gkz,58458.05,20.7,,True,g,AB,0
2018gkz,58458.06,19.03,,True,z,AB,0
2018gkz,58461.386718,19.1345,0.0396,False,r,AB,1
2018gkz,58461.507812,19.1069,0.0928,False,r,AB,1
2018gkz,58464.316406,19.9347,0.1748,False,g,AB,1
2018gkz,58465.386718,19.2165,0.0498,False,r,AB,1
2018gkz,58465.390625,19.1628,0.0503,False,r,AB,1
2018gkz,58466.563716,19.2017,0.024,False,w,AB,1
2018gkz,58466.577318,19.2228,0.0439,False,w,AB,1
2018gkz,58468.0,19.02,0.19,False,z,AB,1
2018gkz,58468.0,19.3,0.18,False,i,AB,1
2018gkz,58468.0,20.23,0.19,False,g,AB,1
2018gkz,58468.0,20.24,,True,r,AB,0
2018gkz,58471.277343,19.2618,0.0729,False,r,AB,1
2018gkz,58471.492187,19.257,0.0492,False,r,AB,1
2018gkz,58478.99,18.93,0.1,False,i,AB,1
2018gkz,58478.99,19.11,0.13,False,z,AB,1
2018gkz,58478.99,19.12,0.09,False,r,AB,1
2018gkz,58478.99,20.2,0.2,False,g,AB,1
2018gkz,58480.425781,19.32,0.0964,False,r,AB,1
2018gkz,58480.464843,20.0406,0.1811,False,g,AB,1
2018gkz,58481.425781,19.4572,0.0479,False,r,AB,1
2018gkz,58481.429687,19.391,0.0677,False,r,AB,1
2018gkz,58485.564966,19.4348,0.0239,False,w,AB,1
2018gkz,58485.576775,19.4374,0.0181,False,w,AB,1
2018gkz,58485.588551,19.3871,0.04,False,w,AB,1
2018gkz,58485.600751,19.4265,0.0321,False,w,AB,1
2018gkz,58486.453125,19.4991,0.0613,False,r,AB,1
2018gkz,58486.532821,19.4683,0.0257,False,w,AB,1
2018gkz,58486.545078,19.4219,0.0241,False,w,AB,1
2018gkz,58486.557343,19.4291,0.0246,False,w,AB,1
2018gkz,58486.569589,19.4555,0.0266,False,w,AB,1
2018gkz,58490.214843,19.5199,0.0774,False,r,AB,1
2018gkz,58492.13,19.3,0.08,False,i,AB,1
2018gkz,58492.13,19.39,0.09,False,r,AB,1
2018gkz,58492.13,20.59,0.14,False,g,AB,1
2018gkz,58493.246093,20.4608,0.1837,False,g,AB,1
2018gkz,58493.355639,19.4976,0.0356,False,w,AB,1
2018gkz,58493.367444,19.4934,0.0252,False,w,AB,1
2018gkz,58493.379281,19.558,0.0465,False,w,AB,1
2018gkz,58493.391266,19.5296,0.0478,False,w,AB,1
2018gkz,58494.308593,19.4864,0.1564,False,r,AB,1
2018gkz,58497.524436,19.521,0.0225,False,w,AB,1
2018gkz,58497.536322,19.511,0.0193,False,w,AB,1
2018gkz,58497.548149,19.5271,0.0191,False,w,AB,1
2018gkz,58497.559945,19.5059,0.0178,False,w,AB,1
2018gkz,58508.195312,20.6046,0.2901,False,g,AB,1
2018gkz,58508.285156,19.5581,0.0518,False,r,AB,1
2018gkz,58508.285156,19.7845,0.0654,False,r,AB,1
2018gkz,58508.478785,19.3668,0.0362,False,i,AB,1
2018gkz,58508.492333,19.3832,0.0364,False,i,AB,1
2018gkz,58508.505958,19.3917,0.0503,False,i,AB,1
2018gkz,58508.519602,19.3924,0.0635,False,i,AB,1
2018gkz,58509.96,20.51,0.28,False,g,AB,1
2018gkz,58518.260495,19.809,0.039,False,w,AB,1
2018gkz,58518.273464,19.7676,0.057,False,w,AB,1
2018gkz,58518.286377,19.8362,0.0391,False,w,AB,1
2018gkz,58518.299239,19.7882,0.044,False,w,AB,1
2018gkz,58524.92,19.8,0.09,False,i,AB,1
2018gkz,58524.92,20.04,0.1,False,r,AB,1
2018gkz,58524.92,21.18,0.15,False,g,AB,1
2018gkz,58534.230468,19.4377,0.3002,False,r,AB,1
2018gkz,58540.89,20.0,0.09,False,i,AB,1
2018gkz,58540.89,20.02,0.07,False,r,AB,1
2018gkz,58540.89,21.26,0.1,False,g,AB,1
2018gkz,58556.242187,20.2998,0.3079,False,g,AB,1
2018gkz,58560.320312,19.8986,0.2334,False,r,AB,1
2018gkz,58564.85,20.1,0.07,False,r,AB,1
2018gkz,58593.242187,20.2367,0.1143,False,r,AB,1
2018gkz,58597.226562,20.3738,0.0672,False,r,AB,1
2018gkz,58601.207031,20.519,0.1344,False,r,AB,1
2018gkz,58602.1875,20.968,0.3245,False,g,AB,1
2018gkz,58607.210937,20.2043,0.3606,False,r,AB,1
2018gkz,58607.214843,20.5839,0.0818,False,r,AB,1
2018gkz,58762.48,21.97,0.18,False,r,AB,1
2018gkz,58819.15,21.98,0.23,False,i,AB,1
2018gkz,58819.15,22.0,0.17,False,r,AB,1
2018hpq,58344.408116,20.1287,,True,cyan,AB,0
2018hpq,58348.38606,19.9099,,True,orange,AB,0
2018hpq,58350.3,21.05,,True,g,AB,0
2018hpq,58350.32,21.3,,True,g,AB,0
2018hpq,58350.35,21.52,,True,g,AB,0
2018hpq,58350.37,21.69,,True,r,AB,0
2018hpq,58350.38,21.69,,True,r,AB,0
2018hpq,58350.4,21.51,,True,r,AB,0
2018hpq,58351.16,21.42,,True,r,AB,0
2018hpq,58351.2,21.35,,True,r,AB,0
2018hpq,58351.22,21.19,,True,r,AB,0
2018hpq,58351.28,21.1,,True,g,AB,0
2018hpq,58351.31,21.07,,True,g,AB,0
2018hpq,58352.27,21.2,,True,r,AB,0
2018hpq,58352.28,21.18,,True,r,AB,0
2018hpq,58352.28,21.26,,True,r,AB,0
2018hpq,58352.31,21.15,,True,r,AB,0
2018hpq,58352.35,20.76,,True,g,AB,0
2018hpq,58352.35,20.76,,True,g,AB,0
2018hpq,58352.37,20.74,,True,g,AB,0
2018hpq,58352.39,20.97,,True,g,AB,0
2018hpq,58353.18,21.07,,True,r,AB,0
2018hpq,58353.21,21.14,,True,r,AB,0
2018hpq,58353.22,21.06,,True,r,AB,0
2018hpq,58353.36,20.87,,True,r,AB,0
2018hpq,58353.38,20.88,,True,r,AB,0
2018hpq,58353.41,20.7,,True,r,AB,0
2018hpq,58354.22,19.95,,True,r,AB,0
2018hpq,58354.24,20.88,,True,r,AB,0
2018hpq,58354.26,21.03,,True,r,AB,0
2018hpq,58354.36,21.01,,True,r,AB,0
2018hpq,58354.39,20.75,,True,r,AB,0
2018hpq,58355.26,21.02,,True,r,AB,0
2018hpq,58355.29,20.97,,True,r,AB,0
2018hpq,58355.29,20.98,,True,r,AB,0
2018hpq,58355.3,20.86,,True,r,AB,0
2018hpq,58356.2,20.72,,True,r,AB,0
2018hpq,58356.26,20.94,,True,r,AB,0
2018hpq,58356.28,20.65,,True,r,AB,0
2018hpq,58356.3,20.74,,True,r,AB,0
2018hpq,58357.2,20.72,,True,r,AB,0
2018hpq,58357.22,20.74,,True,r,AB,0
2018hpq,58357.28,20.81,,True,r,AB,0
2018hpq,58357.3,20.82,,True,r,AB,0
2018hpq,58357.32,20.62,,True,r,AB,0
2018hpq,58358.22,20.65,,True,r,AB,0
2018hpq,58358.22,20.72,,True,r,AB,0
2018hpq,58358.24,20.6,,True,r,AB,0
2018hpq,58358.27,20.87,,True,r,AB,0
2018hpq,58359.26,20.48,,True,r,AB,0
2018hpq,58359.28,20.74,,True,r,AB,0
2018hpq,58359.3,20.47,,True,r,AB,0
2018hpq,58359.34,20.0,,True,r,AB,0
2018hpq,58359.36,20.23,,True,r,AB,0
2018hpq,58360.26,21.25,,True,r,AB,0
2018hpq,58360.28,21.19,,True,r,AB,0
2018hpq,58360.3,21.21,,True,r,AB,0
2018hpq,58360.37,20.13,,True,g,AB,0
2018hpq,58360.38,20.26,,True,g,AB,0
2018hpq,58361.21,21.54,,True,g,AB,0
2018hpq,58361.22,21.24,,True,g,AB,0
2018hpq,58361.28,21.23,,True,r,AB,0
2018hpq,58361.28,21.29,,True,r,AB,0
2018hpq,58361.3,21.07,,True,r,AB,0
2018hpq,58361.32,21.1,,True,r,AB,0
2018hpq,58361.38,20.51,,True,g,AB,0
2018hpq,58361.38,20.52,,True,g,AB,0
2018hpq,58364.2,21.62,,True,g,AB,0
2018hpq,58364.32,21.34,,True,r,AB,0
2018hpq,58365.16,21.42,,True,r,AB,0
2018hpq,58365.18,21.47,,True,r,AB,0
2018hpq,58365.2,21.39,,True,r,AB,0
2018hpq,58365.26,21.47,,True,g,AB,0
2018hpq,58365.29,21.38,,True,g,AB,0
2018hpq,58365.3,21.55,,True,g,AB,0
2018hpq,58366.22,21.5,,True,g,AB,0
2018hpq,58366.25,21.66,,True,g,AB,0
2018hpq,58366.26,21.61,,True,g,AB,0
2018hpq,58366.33,21.45,,True,r,AB,0
2018hpq,58366.34,21.46,,True,r,AB,0
2018hpq,58366.354696,19.6682,,True,orange,AB,0
2018hpq,58366.36,21.38,,True,r,AB,0
2018hpq,58367.27,21.43,,True,g,AB,0
2018hpq,58367.28,21.29,,True,g,AB,0
2018hpq,58367.28,21.35,,True,g,AB,0
2018hpq,58367.33,21.28,,True,r,AB,0
2018hpq,58367.33,21.3,,True,r,AB,0
2018hpq,58367.35,21.21,,True,r,AB,0
2018hpq,58367.36,21.22,,True,r,AB,0
2018hpq,58368.24,21.43,,True,g,AB,0
2018hpq,58368.26,21.45,,True,g,AB,0
2018hpq,58368.28,21.48,,True,r,AB,0
2018hpq,58368.3,21.51,,True,r,AB,0
2018hpq,58368.31,21.41,,True,r,AB,0
2018hpq,58368.358733,19.9036,,True,orange,AB,0
2018hpq,58368.37,21.3,,True,g,AB,0
2018hpq,58369.16,21.73,,True,r,AB,0
2018hpq,58369.18,21.71,,True,r,AB,0
2018hpq,58369.2,21.78,,True,r,AB,0
2018hpq,58369.28,21.56,,True,g,AB,0
2018hpq,58369.3,21.51,,True,g,AB,0
2018hpq,58369.32,21.42,,True,g,AB,0
2018hpq,58370.18,21.46,,True,g,AB,0
2018hpq,58370.23,21.29,,True,g,AB,0
2018hpq,58370.24,21.28,,True,g,AB,0
2018hpq,58370.24,21.29,,True,g,AB,0
2018hpq,58370.27,21.25,,True,r,AB,0
2018hpq,58370.27,21.4,,True,r,AB,0
2018hpq,58370.28,21.4,,True,r,AB,0
2018hpq,58370.3,21.25,,True,r,AB,0
2018hpq,58371.18,21.6,,True,r,AB,0
2018hpq,58371.24,21.43,,True,g,AB,0
2018hpq,58371.26,21.48,,True,g,AB,0
2018hpq,58371.3,21.58,,True,r,AB,0
2018hpq,58371.31,21.21,,True,r,AB,0
2018hpq,58371.34,21.19,,True,g,AB,0
2018hpq,58372.25,21.5,,True,g,AB,0
2018hpq,58372.27,21.62,,True,g,AB,0
2018hpq,58372.28,21.25,,True,g,AB,0
2018hpq,58372.31,21.32,,True,r,AB,0
2018hpq,58372.32,21.31,,True,r,AB,0
2018hpq,58372.34,21.18,,True,r,AB,0
2018hpq,58372.356998,19.5685,,True,orange,AB,0
2018hpq,58373.23,21.38,,True,g,AB,0
2018hpq,58373.24,21.25,,True,g,AB,0
2018hpq,58373.26,21.42,,True,g,AB,0
2018hpq,58373.26,21.46,,True,g,AB,0
2018hpq,58373.28,21.36,,True,r,AB,0
2018hpq,58373.3,21.43,,True,r,AB,0
2018hpq,58373.3,21.54,,True,r,AB,0
2018hpq,58373.32,21.16,,True,r,AB,0
2018hpq,58374.18,21.41,,True,r,AB,0
2018hpq,58374.23,21.31,,True,g,AB,0
2018hpq,58374.26,21.44,,True,g,AB,0
2018hpq,58374.29,21.33,,True,g,AB,0
2018hpq,58374.33,21.12,,True,r,AB,0
2018hpq,58374.34,21.14,,True,r,AB,0
2018hpq,58375.17,21.55,,True,r,AB,0
2018hpq,58375.18,21.33,,True,r,AB,0
2018hpq,58375.25,21.58,,True,g,AB,0
2018hpq,58375.3,21.38,,True,g,AB,0
2018hpq,58375.35,21.14,,True,r,AB,0
2018hpq,58376.19,21.53,,True,r,AB,0
2018hpq,58376.2,21.44,,True,r,AB,0
2018hpq,58376.24,21.47,,True,g,AB,0
2018hpq,58376.24,21.52,,True,g,AB,0
2018hpq,58376.35172,19.8377,,True,cyan,AB,0
2018hpq,58380.337036,19.7302,,True,orange,AB,0
2018hpq,58382.328905,19.4609,,True,orange,AB,0
2018hpq,58383.512997,21.2544,,True,G,AB,0
2018hpq,58388.136718,19.4913,,True,g,AB,0
2018hpq,58388.164062,19.7535,,True,g,AB,0
2018hpq,58388.214843,19.8592,,True,r,AB,0
2018hpq,58388.214843,20.0227,,True,r,AB,0
2018hpq,58388.238281,20.1166,,True,r,AB,0
2018hpq,58388.253906,19.9861,,True,r,AB,0
2018hpq,58388.300781,19.4509,,True,g,AB,0
2018hpq,58388.300781,19.4639,,True,g,AB,0
2018hpq,58389.136718,21.2959,0.2022,False,g,AB,1
2018hpq,58389.183593,19.9168,,True,g,AB,0
2018hpq,58389.199218,19.8379,,True,g,AB,0
2018hpq,58389.246093,20.2353,,True,r,AB,0
2018hpq,58389.257812,20.2524,,True,r,AB,0
2018hpq,58389.273437,20.0305,,True,r,AB,0
2018hpq,58390.144531,20.7401,0.1671,False,g,AB,1
2018hpq,58390.214843,20.402,,True,r,AB,0
2018hpq,58390.242187,20.1195,,True,r,AB,0
2018hpq,58390.25,19.9238,,True,r,AB,0
2018hpq,58390.285156,19.4919,,True,i,AB,0
2018hpq,58392.322856,19.417,,True,orange,AB,0
2018hpq,58394.316605,19.1913,,True,orange,AB,0
2018hpq,58396.317703,19.7685,,True,cyan,AB,0
2018hpq,58397.113281,20.3029,0.149,False,g,AB,1
2018hpq,58400.125,19.947,0.0776,False,g,AB,1
2018hpq,58400.136718,19.8439,0.1199,False,g,AB,1
2018hpq,58400.160156,19.9854,0.0867,False,r,AB,1
2018hpq,58400.171875,20.0501,0.0772,False,r,AB,1
2018hpq,58400.210937,20.1125,0.1293,False,r,AB,1
2018hpq,58400.242187,19.9814,0.0952,False,i,AB,1
2018hpq,58400.269531,20.1133,0.1002,False,g,AB,1
2018hpq,58400.306067,19.3299,,True,cyan,AB,0
2018hpq,58402.308307,18.9327,,True,orange,AB,0
2018hpq,58408.306875,19.2762,0.2187,False,orange,AB,1
2018hpq,58412.303391,19.1731,0.2455,False,orange,AB,1
2018hpq,58414.298888,19.2232,0.3477,False,orange,AB,1
2018hpq,58416.266985,19.1377,0.2586,False,orange,AB,1
2018hpq,58419.161249,18.6344,0.0297,False,G,AB,1
2018hpq,58419.235249,18.6444,0.0298,False,G,AB,1
2018hpq,58423.082031,18.7494,0.0473,False,r,AB,1
2018hpq,58424.28337,18.5688,0.1121,False,cyan,AB,1
2018hpq,58425.078125,18.6788,0.0606,False,r,AB,1
2018hpq,58425.101562,18.7113,0.0422,False,r,AB,1
2018hpq,58425.152343,18.5525,0.0584,False,g,AB,1
2018hpq,58426.15625,18.4375,0.0819,False,g,AB,1
2018hpq,58426.195312,18.404,0.0825,False,g,AB,1
2018hpq,58426.195312,18.5507,0.0785,False,g,AB,1
2018hpq,58427.09375,18.5967,0.0977,False,r,AB,1
2018hpq,58428.078125,18.7359,0.044,False,r,AB,1
2018hpq,58428.089843,18.7318,0.0437,False,r,AB,1
2018hpq,58428.160156,18.4854,0.064,False,g,AB,1
2018hpq,58428.175781,18.5613,0.0622,False,g,AB,1
2018hpq,58428.191406,18.5087,0.0615,False,g,AB,1
2018hpq,58428.267844,18.6279,0.0884,False,cyan,AB,1
2018hpq,58429.078125,18.6827,0.2944,False,r,AB,1
2018hpq,58429.15625,18.5427,0.0653,False,g,AB,1
2018hpq,58429.179687,18.5593,0.0555,False,g,AB,1
2018hpq,58429.195312,18.5431,0.0566,False,g,AB,1
2018hpq,58429.195312,18.5672,0.0673,False,g,AB,1
2018hpq,58430.082031,18.7068,0.0519,False,r,AB,1
2018hpq,58430.101562,18.6372,0.0422,False,r,AB,1
2018hpq,58430.109375,18.4499,0.0614,False,g,AB,1
2018hpq,58430.132812,18.5108,0.0565,False,g,AB,1
2018hpq,58430.15625,18.5553,0.0608,False,g,AB,1
2018hpq,58430.183593,18.7421,0.0578,False,r,AB,1
2018hpq,58430.280489,18.6587,0.15,False,orange,AB,1
2018hpq,58431.078125,18.6474,0.0986,False,g,AB,1
2018hpq,58431.085937,18.5574,0.0769,False,g,AB,1
2018hpq,58431.113281,18.7028,0.0975,False,g,AB,1
2018hpq,58431.144531,18.7876,0.0636,False,r,AB,1
2018hpq,58431.15625,18.8368,0.0924,False,r,AB,1
2018hpq,58431.175781,18.6996,0.1003,False,r,AB,1
2018hpq,58432.101562,18.7347,0.0494,False,r,AB,1
2018hpq,58432.105468,18.6373,0.0619,False,r,AB,1
2018hpq,58432.15625,18.6013,0.0639,False,g,AB,1
2018hpq,58432.175781,18.6346,0.066,False,g,AB,1
2018hpq,58432.175781,18.6575,0.0664,False,g,AB,1
2018hpq,58432.267382,18.5635,0.0815,False,cyan,AB,1
2018hpq,58433.078125,18.675,0.0782,False,r,AB,1
2018hpq,58433.101562,18.8133,0.0541,False,r,AB,1
2018hpq,58433.113281,18.7053,0.0584,False,r,AB,1
2018hpq,58433.15625,18.8135,0.0955,False,g,AB,1
2018hpq,58434.132812,18.6116,0.083,False,g,AB,1
2018hpq,58434.160156,18.4664,0.0813,False,g,AB,1
2018hpq,58434.175781,18.729,0.0749,False,r,AB,1
2018hpq,58434.270863,18.8149,0.2417,False,orange,AB,1
2018hpq,58435.082031,18.6889,0.0979,False,r,AB,1
2018hpq,58435.101562,18.5593,0.0865,False,r,AB,1
2018hpq,58435.105468,18.811,0.0822,False,r,AB,1
2018hpq,58435.121093,18.6751,,True,r,AB,0
2018hpq,58435.136718,18.6714,0.1186,False,g,AB,1
2018hpq,58435.15625,18.6048,0.0864,False,g,AB,1
2018hpq,58435.175781,18.6018,0.0767,False,g,AB,1
2018hpq,58435.179687,18.5202,0.0871,False,g,AB,1
2018hpq,58436.144531,18.656,0.0944,False,g,AB,1
2018hpq,58436.15625,18.5808,0.0571,False,g,AB,1
